STATEFP,GEOID,NAMELSAD,ALAND,AWATER,sum
53,5343640,Markham CDP,2910463,454867,39380.57647058823
53,5343815,Martha Lake CDP,11791065,236619,374284.7411764706
53,5344585,Meadowdale CDP,2762084,210535,10818.439215686274
53,5345355,Methow CDP,1746970,45076,0.0
53,5346125,Minnehaha CDP,5723841,11892,374417.50196078443
53,5346215,Mirrormont CDP,26937143,82719,2112.788235294118
53,5346405,Moclips CDP,4621637,69522,0.0
53,5348225,Navy Yard City CDP,1590296,1243123,99705.91764705883
53,5350115,North Puyallup CDP,2718648,139857,393707.45490196074
53,5350183,North Sultan CDP,1503178,14961,0.0
53,5350210,North Yelm CDP,8561286,185028,4666.6
53,5350500,Ocean City CDP,8642460,172675,0.0
53,5350535,Ocean Park CDP,7850938,2144253,32851.89803921569
53,5350675,Ocosta CDP,7776611,1052431,2139.3294117647056
53,5352110,Oso CDP,7263214,59301,0.0
53,5352378,Oyehut CDP,1554633,31979,12486.666666666666
53,5352530,Pacific Beach CDP,3128370,66109,4210.588235294118
53,5353335,Parkland CDP,22385665,108031,3589364.9019607836
53,5353440,Parkwood CDP,6761454,97377,580020.4274509804
53,5353800,Peaceful Valley CDP,6488274,69455,0.0
53,5354213,Picnic Point CDP,7876299,1292076,359420.65490196075
53,5355015,Point Roberts CDP,12652764,4301503,79199.65490196078
53,5355540,Porter CDP,22981025,2372,0.0
53,5355645,Port Ludlow CDP,29861994,6684057,5663.0
53,5356170,Prairie Ridge CDP,10930094,96148,142835.5294117647
53,5356555,Puget Island CDP,19612599,583079,30674.529411764706
53,5356660,Purdy CDP,6234135,12171,217643.73725490196
53,5356905,Queets CDP,3609037,121280,698.0
53,5356975,Quilcene CDP,22819285,1013898,19196.0
53,5357140,Raft Island CDP,717202,97644,0.0
53,5357395,Ravensdale CDP,3208673,72693,145463.42352941175
53,5358742,Riverbend CDP,7731033,186318,0.0
53,5358768,Riverpoint CDP,3284731,92243,3579.882352941176
53,5359075,Roche Harbor CDP,10402085,4889219,3384.0
53,5359110,Rochester CDP,21916218,29751,613417.6901960784
53,5359250,Rockport CDP,943799,162646,0.0
53,5359390,Rocky Point CDP,1844291,183485,7685.937254901961
53,5359845,Rosburg CDP,59346118,722104,4448.0
53,5359880,Rosedale CDP,11755170,64494,10521.815686274509
53,5361235,Santiago CDP,4060241,487,0.0
53,5361350,Satsop CDP,18180664,7822,21192.0
53,5361925,Schwana CDP,648902,29747,0.0
53,5362120,Seabeck CDP,8597876,4359140,9650.0
