STATEFP,GEOID,NAMELSAD,ALAND,AWATER,sum
02,0252720,Napaskiak city,7510871,707082,8319.0
02,0238970,Ketchikan city,9879505,2816901,270396.1921568627
02,0233030,Holy Cross city,74677223,18724234,0.0
02,0237430,Kaltag city,56045675,15321784,13501.0
02,0254150,Nikolai city,11367588,806494,778.0
02,0268670,Shageluk city,26459996,3323884,161.0
02,0218620,Delta Junction city,35947713,48786,144703.21568627452
02,0221810,Ekwok city,43368283,3268374,2685.0
02,0246890,Manokotak city,189429538,91445172,296.0
02,0253710,New Stuyahok city,87327200,5797082,7376.0
02,0201860,Allakaket city,38117878,5997712,4451.0
02,0206630,Bettles city,4054564,68655,5683.984313725489
02,0226760,Fort Yukon city,17466360,508298,84681.27058823532
02,0218510,Deering city,12991931,189708,2005.9176470588236
02,0201200,Alakanuk city,83395396,24862278,3245.0
02,0222910,Emmonak city,12862287,2443486,11199.0
02,0233470,Hooper Bay city,19418102,78618,0.0
02,0247000,Marshall city,10517004,8501,8616.133333333335
02,0260750,Pilot Station city,4159455,711574,7719.254901960784
02,0265700,Russian Mission city,13904057,919015,4102.0
02,0233360,Hoonah city,15197401,3276590,1937.0
02,0230940,Gustavus city,94165628,53368158,7382.0
02,0266470,St. Paul city,110386530,654862794,45104.0
02,0220970,Edna Bay city,54766247,7940619,0.0
02,0268340,Seldovia city,1001978,415713,12327.482352941177
02,0233800,Houston city,62005136,3407273,37500.06274509806
04,0402830,Apache Junction city,90832326,30857,5638920.423529407
04,0428380,Goodyear city,495463332,75022,3552878.870588236
04,0465000,Scottsdale city,476565025,1136911,3.844605626274512E7
04,0404720,Avondale city,122447978,668641,3533915.4823529413
04,0407940,Buckeye city,1017815349,454957,2099054.125490195
04,0412000,Chandler city,169127740,182489,2.394201698431375E7
04,0422220,El Mirage city,25634994,145645,1099823.2156862747
04,0427820,Glendale city,159532413,1036612,2.6480650835294094E7
04,0474400,Tombstone city,23961725,912,483543.56470588234
04,0483090,Willcox city,15924927,347077,864221.0784313728
04,0466470,Show Low city,169642476,1226366,2301431.399999998
04,0483930,Winslow city,33638131,140431,1032614.2980392157
04,0441330,Litchfield Park city,8493177,79033,889844.2156862743
04,0471510,Surprise city,285680055,566784,5225702.658823528
04,0446000,Mesa city,359242849,1823290,5.724991485098046E7
04,0439370,Lake Havasu City city,120016536,118649,1.3757049494117638E7
04,0477000,Tucson city,624169229,819368,7.379398001568633E7
04,0422360,Eloy city,294138780,155400,1273462.435294118
04,0433280,Holbrook city,44919799,67855,1025047.1725490196
04,0463470,San Luis city,88125135,193548,583724.945098039
04,0485540,Yuma city,312535690,180447,9508475.247058822
04,0428030,Globe city,47279256,29855,1436502.0431372554
04,0473000,Tempe city,103448358,559775,2.603276833725489E7
04,0444410,Maricopa city,109959821,257132,984903.6509803926
04,0423620,Flagstaff city,171026521,135275,6134862.74901961
04,0405770,Benson city,107841028,128980,1208412.9529411762
04,0406260,Bisbee city,13406771,2384,1123739.392156863
04,0420050,Douglas city,25845715,1756,1994880.525490196
04,0466820,Sierra Vista city,394325854,678788,6261852.247058824
04,0415500,Coolidge city,197528864,409700,1560180.4117647065
04,0462350,St. Johns city,67101250,457467,760890.3607843136
04,0454050,Peoria city,456049509,8199012,1.4414078415686265E7
04,0457380,Prescott city,116470136,619843,6196535.427450977
04,0468080,Somerton city,18840678,26397,569890.2941176469
04,0455000,Phoenix city,1341601620,2925264,1.739460971568627E8
04,0408220,Bullhead City city,153774743,2019581,6242950.584313723
04,0449640,Nogales city,53923635,36580,3141000.3607843146
04,0462000,Safford city,24000554,74013,1417213.9764705885
04,0451810,Page city,98890645,377829,1022052.7529411764
04,0465350,Sedona city,47297280,108656,2474586.011764707
04,0483160,Williams city,113516712,894405,592774.6549019607
05,0524250,Foreman city,5119186,27271,220657.08627450993
05,0502380,Ashdown city,18485286,77650,923770.6588235293
05,0568810,Texarkana city,108721267,590116,4892668.199999998
05,0566860,Stephens city,7136884,32054,190274.52549019613
05,0569830,Traskwood city,14581665,20205,95454.10588235295
05,0518520,Dermott city,8860932,185328,449194.7137254901
05,0538170,Lake Village city,6156537,2963,496630.83529411786
05,0526980,Gillett city,2580728,302,174618.55686274508
05,0516240,Crossett city,15002465,434684,1363506.878431372
05,0548290,Murfreesboro city,9491080,86276,390308.88627450995
05,0509550,Buckner city,3046419,12579,56126.603921568625
