STATEFP,GEOID,NAMELSAD,ALAND,AWATER,sum
02,0234460,Hydaburg city,755589,7081,10800.564705882352
02,0237650,Kasaan city,15703414,1904849,295.0
02,0240400,Klawock city,1763340,754996,16230.047058823524
02,0277140,Thorne Bay city,69081723,7883794,28868.0
02,0202080,Anaktuvuk Pass city,13407366,139518,39470.07843137255
02,0203880,Anvik city,24580286,6308736,1429.0
02,0282750,Wainwright city,26712260,45897774,275176.0
02,0200650,Akhiok city,19166808,5724762,27913.0
02,0243040,Larsen Bay city,10444884,5890617,29583.0
02,0258550,Ouzinkie city,14337042,3878732,10684.0
02,0255030,Nondalton city,17451147,704233,150.04705882352943
02,0224660,False Pass city,64930418,104834309,39254.0
02,0221150,Egegik city,76536210,256285936,41303.0
02,0253270,Newhalen city,15624671,6386436,859.0
02,0260640,Pilot Point city,63584042,337336572,117561.0
02,0263390,Port Heiden city,121120570,1568005,32598.65882352941
02,0208740,Brevig Mission city,6299190,206572,29561.0
02,0254920,Nome city,33150137,22499910,90054.0
02,0266360,St. Michael city,56325557,16363506,36847.0
02,0268890,Shaktoolik city,2765146,23272,26407.447058823534
02,0280660,Unalakleet city,7412830,5396100,54900.0
02,0201420,Aleknagik city,68757785,43954223,1794.0
02,0215430,Clark's Point city,8609624,2033385,9771.082352941175
02,0218950,Dillingham city,86352008,7058508,346447.6039215686
02,0277690,Togiak city,108807846,473034399,21299.364705882348
02,0272960,Stebbins city,84449862,3944516,47730.19215686275
02,0275930,Teller city,3865437,487521,9496.23137254902
02,0282860,Wales city,5966050,121,32749.458823529414
02,0236770,Kake city,19872185,15107530,65594.0
02,0255140,Noorvik city,2171091,1107191,24712.792156862746
02,0201970,Ambler city,26621407,4063404,35071.0
02,0239960,Kivalina city,4225377,6551940,475.0
02,0240840,Kobuk city,40163363,1327064,3345.0
02,0241830,Kotzebue city,64121147,4521848,33703.50196078431
02,0270100,Shungnak city,20853328,2410509,6608.0
02,0209600,Buckland city,2205782,385080,283393.0
02,0242160,Kupreanof city,7822905,4214812,301.0
02,0227640,Gambell city,27208077,46399637,201174.0
02,0269770,Shishmaref city,6058145,12758114,8110.0
02,0284070,White Mountain city,4726280,574076,15749.0
02,0217740,Craig city,17321286,7299973,60756.0
02,0264600,Quinhagak city,10619794,1517831,25846.0
02,0212680,Chefornak city,13560880,1951696,22105.0
02,0252390,Napakiak city,5209388,244909,15325.592156862747
02,0278240,Toksook Bay city,74353263,108316875,0.0
02,0284000,Whale Pass city,51427421,21112258,15129.0
02,0281920,Utqiag?vik city,48614770,7013815,1365074.882352941
02,0203440,Angoon city,63542449,37389728,22089.0
02,0236990,Kaktovik city,2005413,704200,184022.8549019608
02,0261630,Point Hope city,12951806,187666,58128.0
02,0233140,Homer city,35708322,29699084,561013.7450980393
02,0238420,Kenai city,75472419,17674885,441789.431372549
02,0268560,Seward city,36156325,20538076,307379.0
02,0271640,Soldotna city,18012514,1176539,299510.9568627453
02,0259650,Pelican city,1421123,170144,1595.0
02,0240950,Kodiak city,10163752,4068550,147246.73725490196
